Quote_Id,Quote_Date,Field_info1,Field_info2,Field_info3,Field_info4,Coverage_info1,Coverage_info2,Coverage_info3,Sales_info1,Sales_info2,Sales_info3,Sales_info4,Sales_info5,Personal_info1,Personal_info2,Personal_info3,Personal_info4,Personal_info5,Property_info1,Property_info2,Property_info3,Property_info4,Property_info5,Geographic_info1,Geographic_info2,Geographic_info3,Geographic_info4,Geographic_info5
36592,26/8/13,B,0.9403,965,N,5,22,D,0,5,21,K,788,N,-1,ZA,0,2,N,0,O,1,6,2,13,-1,N,CA
36596,26/11/14,J,0.887,"1,113",N,6,22,F,1,5,11,K,40694,N,13,XH,0,,N,0,S,1,2,25,11,-1,N,TX
36602,21/4/15,K,0.887,"1,113",Y,25,22,A,1,5,11,P,43566,Y,23,ZA,0,2,Y,0,S,0,24,24,14,-1,N,TX
36605,29/9/13,J,0.9497,"1,165",N,1,22,F,1,5,4,M,8247,N,20,ZA,0,2,N,0,D,0,1,14,7,-1,N,TX
36606,29/10/13,E,0.9482,"1,480",N,3,2,K,1,3,16,T,62167,N,6,YF,0,,Y,0,J,1,2,11,24,-1,N,IL
36607,13/11/14,F,1.0006,548,N,13,22,E,1,3,20,V,29759,N,5,XR,0,,N,0,R,1,23,4,19,-1,Y,NJ
36608,8/1/15,B,0.9153,935,N,12,22,D,1,4,11,Q,2948,N,5,ZA,0,2,N,0,O,1,24,2,11,-1,N,CA
36611,23/8/13,B,0.9403,965,N,5,22,D,0,5,21,V,49242,N,-1,ZA,0,2,N,0,D,0,9,2,12,-1,N,CA
36615,19/2/14,B,0.9403,935,N,8,22,E,1,3,20,T,30616,N,3,ZA,0,,N,0,O,1,11,2,4,-1,N,CA
36617,13/5/15,K,0.887,"1,113",Y,3,2,F,0,5,11,T,6018,N,6,ZA,0,2,N,0,J,0,9,13,6,-1,N,TX
36619,6/1/14,F,0.9838,548,N,11,22,E,0,5,10,T,63206,N,7,XJ,0,,N,0,R,1,12,4,20,-1,N,NJ
36625,5/3/14,J,0.8922,"1,113",N,9,22,G,1,5,11,T,40682,N,22,ZA,0,2,N,0,S,0,6,24,15,-1,N,TX
36628,21/4/15,B,0.9153,935,N,5,25,E,1,4,11,P,44711,N,-1,ZA,0,2,N,0,O,0,19,2,7,-1,N,CA
36630,21/12/14,B,0.9153,935,N,16,22,D,0,5,11,M,1853,N,5,ZA,0,2,Y,0,O,1,23,2,7,-1,N,CA
36632,5/3/14,J,0.8922,"1,113",N,20,22,G,1,5,20,K,50416,N,7,XJ,0,2,N,0,O,1,24,14,5,-1,N,TX
36633,27/1/15,B,0.9153,935,N,16,22,E,1,3,20,P,39366,N,5,ZA,0,2,N,0,O,1,24,1,10,-1,N,CA
36634,19/12/14,B,0.9153,935,N,10,22,D,1,5,11,Q,40165,N,15,ZA,0,2,N,0,O,1,10,2,4,-1,N,CA
36636,15/7/13,B,0.9403,965,N,25,22,D,1,5,17,K,10632,N,5,ZA,0,2,Y,0,O,0,23,2,12,-1,N,CA
36638,8/10/14,B,0.9153,935,N,5,22,D,0,5,11,T,59239,N,-1,ZA,0,2,N,0,O,0,11,2,4,-1,N,CA
36640,2/8/13,J,0.9691,"1,165",N,4,22,F,1,5,4,V,45947,N,15,ZA,0,2,N,0,R,0,10,17,4,-1,N,TX
36643,15/2/13,F,0.9023,564,N,12,25,E,1,3,14,V,27497,N,7,XD,0,,Y,0,N,1,19,4,19,-1,N,NJ
36644,30/11/13,B,0.9403,965,N,4,22,D,1,5,7,R,13467,N,6,ZA,0,2,N,0,A,0,12,2,11,-1,N,CA
36645,18/8/14,B,0.9153,935,N,9,25,E,1,4,16,K,46654,N,5,ZA,0,2,N,0,O,1,15,2,4,-1,N,CA
36646,12/7/14,J,0.8928,"1,113",N,11,22,G,1,5,11,V,65049,N,-1,ZA,0,2,N,0,D,0,19,14,5,-1,Y,TX
36648,12/3/14,J,0.8922,"1,113",N,3,22,F,0,5,11,T,25245,N,6,ZG,0,,N,0,D,1,6,13,6,-1,N,TX
36650,3/9/13,J,0.9497,"1,165",N,5,22,F,0,4,22,P,13314,N,-1,XD,0,,N,0,J,1,6,24,15,-1,N,TX
36652,6/9/13,F,0.9919,564,N,6,22,E,1,3,21,Q,5770,N,8,YF,0,,N,0,R,0,9,4,22,-1,N,NJ
36655,13/3/15,F,1.0101,548,N,4,22,E,0,4,11,V,4132,N,5,XR,0,,N,0,J,1,14,4,19,-1,N,NJ
36656,1/8/14,B,0.9153,935,N,8,25,D,1,5,11,V,53108,N,13,ZA,0,2,N,0,D,1,13,2,7,-1,N,CA
36657,24/7/13,B,0.9403,965,N,7,22,D,0,5,24,T,28145,N,-1,ZA,0,2,N,0,Q,1,6,2,12,-1,N,CA
36659,8/5/15,C,0.8746,"1,487",Y,3,22,K,0,2,20,V,35733,N,11,XJ,0,,N,0,J,1,2,9,25,-1,N,IL
36664,16/2/15,F,0.9893,548,N,5,25,J,1,5,11,K,16893,N,6,XX,0,,N,0,R,1,6,4,18,-1,N,NJ
36666,14/3/15,B,0.9153,935,N,6,22,E,1,3,20,R,50033,N,11,ZA,0,2,Y,0,A,1,9,2,4,-1,N,CA
36667,18/10/13,B,0.9403,965,N,7,25,D,0,5,20,V,44986,N,16,ZA,0,2,N,0,O,0,22,2,9,-1,N,CA
36670,1/1/15,J,0.887,"1,113",N,8,22,G,1,5,11,Q,56487,N,24,ZK,0,,N,0,S,1,5,25,14,-1,N,TX
36674,18/11/14,J,0.887,"1,113",N,8,25,G,1,4,11,T,49601,N,6,XX,0,,Y,0,J,1,7,14,7,-1,N,TX
36676,17/6/14,J,0.8928,"1,113",N,3,25,K,1,4,11,P,36031,N,11,XB,0,,N,0,R,1,2,14,8,-1,N,TX
36677,16/10/13,B,0.9403,965,N,6,22,E,1,3,20,T,35211,N,25,ZA,0,2,N,0,O,1,6,2,9,-1,N,CA
36680,27/8/14,F,1.0006,548,N,16,22,J,0,4,11,T,63257,N,6,ZH,0,,N,0,R,1,17,4,16,-1,N,NJ
36681,21/4/14,F,1.0006,548,N,5,22,E,1,3,20,K,43609,N,7,YE,0,,N,0,H,1,9,4,18,-1,N,NJ
36683,29/4/13,B,0.9403,965,N,7,22,E,0,4,1,K,28351,N,5,ZA,0,2,N,0,D,1,14,2,13,-1,N,CA
36686,11/11/13,B,0.9403,965,N,8,22,E,0,2,20,K,17043,N,5,ZA,0,2,N,0,O,1,16,2,10,-1,N,CA
36689,21/1/14,B,0.9403,935,N,6,22,K,1,3,20,P,63123,N,6,ZA,0,2,N,0,A,0,23,2,4,25,N,CA
36692,17/4/13,B,0.9403,965,N,20,25,E,0,2,15,T,40701,N,9,ZA,0,2,Y,0,O,1,24,2,4,-1,N,CA
36693,26/1/14,F,0.9838,548,N,5,22,E,1,5,20,M,30843,N,15,YF,0,,N,0,R,1,14,4,20,-1,N,NJ
36695,28/9/14,B,0.9153,935,N,11,22,D,1,5,11,M,51279,N,-1,ZA,0,2,N,0,O,0,25,1,6,-1,N,CA
36696,19/2/13,B,0.9403,965,N,22,22,J,1,5,23,P,16335,N,5,ZA,0,2,N,0,O,0,18,2,10,-1,N,CA
36700,21/2/13,E,0.9368,"1,480",N,1,22,K,0,5,23,Q,3417,N,22,ZA,0,2,N,0,R,0,1,11,24,-1,N,IL
36703,17/3/15,B,0.9153,935,N,9,22,D,0,5,20,P,17378,N,12,ZA,0,2,N,0,O,1,11,2,4,-1,N,CA
36704,2/4/14,F,1.0006,548,N,6,25,E,0,4,18,Q,6958,N,5,XH,0,2,N,0,O,0,14,4,17,-1,N,NJ
36715,24/3/15,F,1.0101,548,N,3,22,E,1,3,20,P,1751,N,10,ZT,0,,Y,0,R,1,2,4,16,-1,N,NJ
36720,9/12/13,F,0.9838,564,N,10,22,K,0,3,20,P,18500,N,5,ZF,0,2,N,0,R,1,16,4,21,-1,N,NJ
36722,5/6/13,J,0.9691,"1,165",N,10,25,G,1,2,3,T,4007,N,5,XO,0,2,Y,0,J,1,17,14,5,-1,N,TX
36723,31/12/14,J,0.887,"1,113",N,13,22,G,1,5,22,T,46752,N,13,XX,0,,N,0,S,1,10,25,16,-1,N,TX
36727,5/3/14,J,0.8922,"1,113",N,2,22,K,1,5,11,T,29320,N,7,ZA,0,2,N,0,J,0,2,3,5,-1,N,TX
36729,16/9/13,F,0.9919,564,N,9,22,E,1,5,21,K,44028,N,7,XR,0,,N,0,R,1,5,4,17,-1,N,NJ
36731,3/7/14,F,1.0006,548,N,23,22,J,1,3,20,K,34274,N,-1,YF,0,,N,0,R,1,23,4,22,-1,N,NJ
36733,4/5/14,J,0.8928,"1,113",N,20,22,G,1,5,11,M,3902,N,5,ZA,0,2,N,0,J,0,20,24,15,-1,N,TX
36735,24/8/14,E,0.9364,"1,487",N,7,22,F,1,5,11,M,14604,N,12,ZR,0,,Y,0,R,1,14,9,23,-1,N,IL
36736,5/4/14,F,1.0006,548,N,3,25,E,1,2,20,R,44060,N,20,XH,0,,N,0,R,0,3,4,17,-1,N,NJ
36737,2/8/13,J,0.9691,"1,165",N,12,22,G,1,5,4,V,5076,N,6,XR,0,,N,0,J,1,6,13,8,-1,N,TX
36739,8/11/13,F,0.9919,564,N,9,25,E,1,4,7,V,34052,N,11,XB,0,,Y,0,J,1,11,4,17,-1,N,NJ
36741,21/5/14,J,0.8928,"1,113",N,14,22,G,1,5,11,T,45171,N,6,ZH,0,,Y,0,I,1,13,14,5,-1,N,TX
36744,1/11/14,E,0.9108,"1,487",N,16,22,A,1,5,11,R,63547,N,7,XQ,0,,N,0,I,1,21,9,23,-1,N,IL
36746,1/4/13,B,0.9403,965,N,9,22,D,1,3,23,M,36936,N,20,ZA,0,2,N,0,O,1,23,2,10,-1,N,CA
36747,3/1/14,F,0.9838,548,N,7,22,E,1,3,20,K,4301,N,6,XJ,0,,N,0,R,1,13,4,19,-1,N,NJ
36748,2/5/14,E,0.9392,"1,487",N,11,22,F,1,5,11,V,6561,N,8,XD,0,,Y,0,S,1,8,9,24,25,N,IL
36752,30/1/14,B,0.9403,935,N,13,22,D,0,5,20,Q,54495,N,4,ZA,0,2,Y,0,O,0,13,2,11,-1,N,CA
36753,7/3/13,E,0.9375,"1,480",N,7,22,F,1,5,23,Q,43737,N,12,ZA,0,2,N,0,D,0,6,9,24,-1,N,IL
36754,13/3/14,F,0.9566,548,N,4,22,E,1,5,20,Q,66866,N,4,XW,0,,N,0,R,0,8,4,17,-1,N,NJ
36757,12/3/15,B,0.9153,935,N,10,22,D,1,5,11,Q,19972,N,-1,ZA,0,2,N,0,A,1,14,2,11,-1,N,CA
36759,10/6/14,B,0.9153,935,N,8,22,E,1,2,20,P,44650,N,25,ZA,0,2,N,0,O,0,17,2,4,-1,N,CA
36762,30/12/13,B,0.9403,965,N,14,22,D,0,5,7,K,13936,N,-1,ZA,0,2,N,0,O,1,23,2,9,-1,Y,CA
36763,4/3/15,F,1.0101,548,N,5,22,E,1,4,11,V,513,N,8,ZH,0,,N,0,R,1,10,4,18,-1,N,NJ
36764,17/3/14,E,0.9392,"1,487",N,4,22,K,1,4,11,K,24808,N,-1,YH,0,,N,0,R,1,4,9,23,-1,N,IL
36770,23/5/13,B,0.9403,965,N,5,22,E,1,3,15,Q,40268,N,5,ZA,0,2,N,0,O,1,2,2,4,25,N,CA
36780,29/4/13,B,0.9403,965,N,6,1,D,1,3,15,K,6399,,-1,ZA,0,2,N,0,D,0,17,1,7,-1,N,CA
36784,26/2/14,J,0.8922,"1,113",N,24,22,G,1,4,11,T,34188,N,5,ZH,0,,Y,0,J,1,18,14,6,-1,N,TX
36786,6/3/14,E,0.9392,"1,487",N,13,22,G,1,3,20,Q,53424,N,6,XO,0,,N,0,J,1,18,9,25,-1,N,IL
36791,25/3/14,J,0.8922,"1,113",N,16,22,G,1,5,11,P,6727,N,15,ZA,0,2,N,0,S,0,13,12,5,-1,N,TX
36793,6/6/14,E,0.9392,"1,487",N,18,25,A,1,5,11,V,41690,N,9,ZD,0,,N,0,R,1,16,9,24,-1,N,IL
36795,25/9/13,B,0.9403,965,N,8,22,E,1,3,20,K,43239,N,17,ZA,0,2,N,0,D,1,19,2,14,-1,N,CA
36800,30/8/13,J,0.9691,"1,165",N,4,22,F,0,5,4,V,36154,N,6,ZA,0,2,N,0,R,0,3,13,6,-1,N,TX
36801,14/4/13,B,0.9403,965,N,14,22,E,1,3,23,M,29981,N,7,ZA,0,2,N,0,O,1,11,2,11,-1,N,CA
36802,23/12/14,J,0.887,"1,113",N,11,22,G,1,3,20,P,19948,N,5,XO,0,,N,0,J,1,10,24,15,-1,N,TX
36803,7/4/14,J,0.8922,"1,113",N,9,22,F,0,5,11,T,10300,N,6,XD,0,2,N,0,J,1,7,14,9,-1,N,TX
36804,16/9/13,F,0.9919,564,N,7,25,J,0,4,4,V,51937,N,5,XS,0,,N,0,I,1,12,4,19,-1,N,NJ
36805,14/3/14,B,0.9153,935,N,23,22,D,1,5,11,V,14755,N,7,ZA,0,2,Y,0,O,0,23,2,12,-1,N,CA
36806,1/10/14,J,0.8793,"1,113",N,8,22,G,1,5,11,Q,3069,N,25,XX,0,,N,0,J,1,10,24,15,-1,N,TX
36808,24/4/13,B,0.9403,965,N,15,22,D,1,5,15,T,4548,N,-1,ZA,0,2,N,0,O,1,23,1,8,-1,N,CA
36814,5/9/13,B,0.9403,965,N,12,25,E,1,3,21,Q,16432,N,11,ZA,0,2,N,0,O,1,24,1,15,-1,N,CA
36815,12/5/13,B,0.9403,965,N,4,2,D,0,5,15,V,30089,N,11,ZA,0,2,N,0,O,0,9,2,10,-1,N,CA
36816,10/5/13,B,0.9403,965,N,4,22,D,0,5,1,V,64900,N,6,ZA,0,2,N,0,O,1,3,2,4,-1,N,CA
36820,28/5/13,F,0.9313,564,N,16,22,E,1,5,1,P,61490,N,-1,XQ,0,,N,0,R,1,24,4,22,-1,N,NJ
36823,30/5/14,B,0.9153,935,N,19,22,D,0,5,11,V,37336,N,5,ZA,0,2,N,0,O,1,20,2,7,-1,N,CA
36824,17/4/15,F,1.0101,548,N,9,22,E,1,5,11,V,14483,N,25,XD,0,,N,0,H,1,9,4,17,-1,N,NJ
36825,18/4/13,J,0.9769,"1,165",N,18,22,G,1,5,23,Q,42668,N,-1,ZA,0,2,N,0,J,0,20,25,16,-1,Y,TX
36827,27/12/13,E,0.9472,"1,480",N,2,2,K,1,5,7,V,38268,N,8,ZA,0,2,N,0,R,0,1,11,24,-1,N,IL
36828,29/4/13,F,0.9313,564,N,11,22,G,1,3,16,K,9017,N,-1,XJ,0,,N,0,R,1,16,4,22,-1,N,NJ
36829,18/10/14,F,1.0006,548,N,13,25,E,1,5,11,R,63461,N,9,YE,0,,N,0,R,1,22,4,19,-1,N,NJ
36831,11/8/14,J,0.8928,"1,113",N,7,22,G,1,4,11,K,2488,N,7,ZT,0,2,N,0,S,1,5,24,12,-1,N,TX
36833,13/2/13,B,0.9403,965,N,4,22,J,1,5,23,P,58286,N,23,ZA,0,2,N,0,O,0,3,2,4,-1,N,CA
36838,17/1/14,J,0.8922,"1,113",N,6,22,A,1,3,20,K,59032,N,24,XH,0,,N,0,A,1,2,3,5,-1,N,TX
36841,17/5/13,J,0.9691,"1,165",N,3,22,F,0,4,22,V,32563,N,25,XM,0,,N,0,J,1,9,18,4,-1,N,TX
36845,21/4/14,F,1.0006,548,N,6,22,E,1,3,20,T,46708,N,-1,XR,0,,N,0,D,0,18,4,20,-1,N,NJ
36846,26/9/13,J,0.9497,"1,165",N,2,25,F,1,4,4,Q,61712,N,-1,ZH,0,,N,0,O,1,4,7,4,-1,N,TX
36847,8/3/13,J,0.9769,"1,165",N,6,22,G,1,4,23,V,52609,N,-1,ZN,0,,N,0,S,1,2,14,6,-1,N,TX
36848,18/4/13,E,0.9525,"1,480",N,2,22,K,1,5,23,Q,26948,N,6,ZA,0,2,N,0,J,0,6,9,24,-1,N,IL
36851,16/1/14,F,0.9838,548,N,15,22,E,0,5,20,Q,5255,N,-1,ZA,0,2,N,0,O,0,13,4,16,-1,Y,NJ
36853,6/3/15,K,0.887,"1,113",Y,19,22,A,1,5,11,V,45544,N,-1,YH,0,,N,0,Q,1,10,24,14,-1,N,TX
36854,8/3/14,J,0.8922,"1,113",N,20,22,G,1,5,11,R,46970,N,5,ZA,0,2,N,0,J,0,10,9,4,-1,N,TX
36862,28/10/14,B,0.9153,935,N,20,22,E,1,3,20,P,22259,N,-1,ZA,0,2,Y,0,O,1,22,2,4,-1,N,CA
36863,1/4/13,B,0.9403,965,N,8,22,D,0,5,24,P,50487,N,-1,ZA,0,2,N,0,O,1,18,2,7,-1,N,CA
36866,7/5/14,B,0.9153,935,N,3,22,D,1,5,11,P,23302,N,23,ZA,0,2,N,0,O,1,4,2,13,-1,N,CA
36868,8/8/13,J,0.9691,"1,165",N,5,22,F,1,4,4,Q,30985,N,7,XJ,0,,N,0,J,1,4,25,10,-1,N,TX
36871,22/5/14,F,1.0006,548,N,8,22,E,1,5,11,R,22007,N,8,ZH,0,,N,0,H,0,11,4,20,-1,N,NJ
36873,11/1/15,F,1.0005,548,N,2,22,E,1,5,11,M,29708,N,1,XB,0,,N,0,R,1,1,4,16,-1,N,NJ
36874,3/3/14,E,0.9392,"1,487",N,2,22,K,0,5,20,K,56825,N,15,XD,0,,N,0,N,0,4,9,24,-1,N,IL
36878,25/2/15,K,0.887,"1,113",Y,9,22,G,1,5,11,T,63642,N,5,ZH,0,,N,0,I,1,17,14,5,-1,N,TX
36879,14/11/14,B,0.9153,935,N,18,22,E,1,3,20,P,18118,N,6,ZA,0,2,Y,0,D,1,24,2,13,-1,N,CA
36880,4/3/14,B,0.9153,935,N,13,22,E,0,3,11,P,16271,N,5,ZA,0,2,N,0,O,1,23,2,11,-1,N,CA
36882,17/10/13,B,0.9403,965,N,4,22,D,1,5,4,Q,45138,N,21,ZA,0,2,N,0,O,0,17,2,9,-1,N,CA
36883,8/1/15,C,0.9108,"1,487",Y,5,22,K,1,5,11,Q,3292,N,6,ZN,0,,N,0,N,1,2,9,23,-1,N,IL
36885,4/6/13,F,0.9919,564,N,11,22,E,1,3,17,P,32560,N,6,XB,0,,N,0,S,1,20,4,21,-1,N,NJ
36893,23/7/13,F,0.9919,564,N,9,22,E,1,5,17,P,27444,N,-1,XR,0,,N,0,R,0,17,4,20,-1,N,NJ
36894,12/10/13,F,0.9919,564,N,4,22,E,1,2,20,V,6810,N,11,ZF,0,,N,0,R,0,9,4,20,-1,N,NJ
36896,3/12/13,F,0.9838,564,N,10,25,E,1,4,7,P,53542,N,8,ZF,0,,N,0,R,1,18,4,22,-1,N,NJ
36904,4/5/15,K,0.887,"1,113",Y,3,22,K,1,3,11,K,50250,N,7,XB,0,,N,0,I,1,4,25,14,-1,N,TX
36906,17/4/14,F,1.0006,548,N,11,22,K,0,5,20,Q,22500,N,1,ZT,0,,N,0,N,1,15,4,17,-1,N,NJ
36910,16/4/15,F,1.0101,548,N,7,22,E,1,5,11,Q,17316,N,-1,XJ,0,,N,0,N,1,4,4,17,-1,N,NJ
36913,2/9/13,J,0.9497,"1,165",N,5,22,F,1,5,4,K,30071,N,13,ZA,0,2,N,0,O,0,5,7,4,-1,N,TX
36915,9/12/13,B,0.9403,965,N,7,22,D,0,5,7,R,18839,N,6,ZA,0,2,N,0,D,0,22,2,4,-1,N,CA
36916,21/3/13,F,0.8945,564,N,7,22,E,1,3,16,K,28437,N,7,ZN,0,,N,0,N,1,19,4,19,-1,N,NJ
36920,23/1/14,E,0.9472,"1,487",N,11,22,F,1,5,7,Q,55100,N,13,ZF,0,,N,0,S,1,14,9,24,-1,N,IL
36921,13/11/13,B,0.9403,965,N,3,2,J,1,4,7,T,16504,N,3,ZA,0,2,N,0,A,0,2,2,9,-1,N,CA
36928,23/1/13,E,0.9368,"1,480",N,4,22,K,1,5,23,T,55445,N,-1,ZA,0,2,N,0,S,0,6,9,25,-1,N,IL
36929,3/7/14,J,0.8928,"1,113",N,3,22,K,1,4,11,Q,65323,N,-1,XM,0,,N,0,I,1,4,14,7,-1,N,TX
36930,14/1/14,E,0.9472,"1,487",N,11,22,A,1,3,20,P,7582,N,6,ZN,0,2,N,0,J,1,14,9,25,-1,N,IL
36932,31/3/14,F,0.9566,548,N,13,22,E,1,5,11,K,3753,N,11,ZR,0,,N,0,R,1,22,4,20,-1,N,NJ
36933,26/3/15,F,1.0101,548,N,8,22,E,1,5,20,Q,52718,N,-1,XO,0,,N,0,R,1,16,4,19,-1,N,NJ
36934,8/7/13,J,0.9691,"1,165",N,6,22,G,1,4,1,K,7208,N,6,XD,0,,Y,0,R,1,6,14,7,-1,N,TX
36936,11/4/13,F,0.9313,564,N,5,22,E,1,3,15,Q,63193,N,5,XR,0,2,N,0,R,0,12,4,21,-1,N,NJ
36938,28/4/14,F,1.0006,548,N,6,22,E,0,2,20,K,54870,N,6,XR,0,,N,0,R,1,12,4,18,-1,N,NJ
36939,18/12/13,F,0.9838,564,N,3,22,E,1,5,20,T,59234,N,6,XO,0,,N,0,R,1,5,4,16,-1,N,NJ
36942,22/3/15,F,1.0101,548,N,13,22,E,1,5,11,M,39758,N,6,XJ,0,,N,0,R,1,21,4,22,-1,N,NJ
36943,7/4/14,B,0.9153,935,N,9,22,D,0,5,20,K,12823,N,7,ZA,0,2,N,0,O,0,12,2,12,-1,N,CA
36944,18/5/14,F,1.0006,548,N,14,22,E,1,5,11,M,52773,N,5,YF,0,,Y,0,R,1,19,4,17,-1,N,NJ
36945,9/4/13,B,0.9403,965,N,7,25,E,1,3,15,K,59768,N,7,ZA,0,2,N,0,O,1,25,2,4,-1,N,CA
36947,9/9/13,E,0.9489,"1,480",N,4,22,K,1,5,4,P,54801,N,6,XR,0,,N,0,S,1,4,11,23,-1,N,IL
36948,11/1/15,K,0.887,"1,113",Y,2,22,K,1,4,11,V,16775,N,-1,ZH,0,,N,0,D,1,1,22,15,-1,N,TX
36950,24/6/13,B,0.9403,965,N,10,22,D,1,5,17,K,38799,N,5,ZA,0,2,N,0,O,1,20,2,12,-1,N,CA
36951,16/1/14,F,0.9838,548,N,6,22,J,0,3,20,Q,19073,N,-1,XJ,0,,N,0,K,0,5,4,20,-1,N,NJ
36953,5/6/13,F,0.9919,564,N,4,22,E,0,5,10,T,2700,N,5,XO,0,2,N,0,R,1,13,4,19,-1,N,NJ
36966,9/1/13,E,0.9368,"1,480",N,7,22,A,1,3,14,K,66241,N,11,XC,0,,N,0,S,0,2,9,24,-1,N,IL
36967,4/2/14,B,0.9403,935,N,13,22,D,1,5,20,P,23528,N,5,ZA,0,2,Y,0,O,0,11,2,12,-1,N,CA
36973,16/7/13,B,0.9403,965,N,15,22,D,1,5,1,P,49295,N,1,ZA,0,2,N,0,O,0,22,2,8,-1,N,CA
36977,16/7/14,J,0.8928,"1,113",N,12,22,F,1,5,11,T,33984,N,10,ZF,0,,N,0,S,1,13,20,4,-1,N,TX
36979,7/4/14,B,0.9153,935,N,8,25,E,1,4,11,V,56452,N,5,ZA,0,2,N,0,D,1,21,1,15,-1,N,CA
36980,18/4/13,B,0.9403,965,N,8,22,J,1,3,15,K,41243,Y,5,ZA,0,2,N,0,O,0,21,2,7,-1,N,CA
36981,22/9/13,F,0.9919,564,N,5,22,E,1,5,20,M,24633,N,5,XD,0,,N,0,R,1,17,4,22,-1,N,NJ
36983,14/3/14,J,0.8922,"1,113",N,3,22,F,0,5,11,V,39807,N,-1,ZA,0,2,N,0,J,0,1,13,6,25,N,TX
36985,5/3/15,B,0.9153,935,N,14,22,D,1,5,11,Q,30883,N,18,ZA,0,2,N,0,O,0,23,2,4,-1,N,CA
36987,22/1/14,B,0.9403,935,N,14,22,E,1,3,20,P,19543,N,8,ZA,0,2,N,0,O,1,21,2,11,-1,N,CA
36989,3/10/13,B,0.9403,965,N,2,22,D,0,5,20,Q,25286,N,-1,ZA,0,2,N,0,O,0,1,2,4,-1,N,CA
36992,26/1/13,F,0.9223,564,N,23,22,E,1,3,14,R,61235,N,8,ZH,0,,Y,0,R,1,13,4,17,-1,N,NJ
36993,11/5/13,F,0.9313,564,N,11,22,E,0,5,1,R,62141,N,20,ZN,0,,N,0,R,0,6,4,17,-1,N,NJ
36995,11/9/13,F,0.9919,564,N,15,22,E,0,5,4,T,5276,N,7,ZE,0,,N,0,R,1,18,4,18,-1,N,NJ
36996,6/2/14,B,0.9403,935,N,14,25,J,1,4,11,R,55706,N,-1,ZA,0,2,N,0,O,1,12,2,13,-1,N,CA
37003,5/7/14,B,0.9153,935,N,4,22,D,0,5,10,P,58793,N,6,ZA,0,2,Y,0,O,1,6,2,9,-1,N,CA
37005,12/2/14,B,0.9403,935,N,4,22,D,0,5,20,T,44928,N,3,ZA,0,2,N,0,D,1,16,2,11,-1,N,CA
37009,5/5/15,F,1.0101,548,N,2,22,E,1,5,11,P,38608,N,25,XW,0,,N,0,R,1,6,4,17,-1,N,NJ
37013,10/11/14,B,0.9153,935,N,5,22,E,1,3,20,T,38427,N,6,ZA,0,2,N,0,O,1,6,2,13,25,N,CA
37014,27/3/15,B,0.9153,935,N,18,22,J,1,4,20,V,41916,N,7,ZA,0,2,N,0,O,1,25,1,8,-1,N,CA
37019,4/1/13,E,0.9368,"1,480",N,10,22,F,0,5,23,V,62656,N,6,XM,0,,N,0,S,1,11,9,24,-1,N,IL
37022,22/1/14,F,0.9838,548,N,13,25,J,1,3,20,T,12880,N,7,ZN,0,2,N,0,R,1,22,4,19,-1,N,NJ
37023,11/4/13,F,0.9313,564,N,11,25,E,1,3,15,P,63768,N,25,YE,0,2,N,0,R,0,19,4,22,-1,N,NJ
37025,6/8/13,F,0.9919,564,N,7,22,E,1,5,21,T,1752,N,19,ZN,0,,Y,0,D,0,8,4,18,-1,N,NJ
37028,8/9/14,B,0.9153,935,N,9,25,E,0,4,11,V,31560,N,6,ZA,0,2,N,0,O,1,16,2,4,25,N,CA
37036,15/1/13,E,0.9368,"1,480",N,7,22,I,0,3,14,P,23001,N,9,XE,0,2,N,0,D,1,7,8,23,-1,N,IL
37041,27/8/14,F,1.0006,548,N,16,22,G,1,3,20,T,2773,N,6,XJ,0,,N,0,R,1,16,4,19,-1,N,NJ
37043,3/5/14,J,0.8928,"1,113",N,6,22,G,1,5,11,Q,28577,N,6,ZG,0,,N,0,N,1,8,13,6,-1,N,TX
37045,8/5/13,F,0.9313,564,N,7,22,E,0,5,1,V,42132,N,6,YH,0,,Y,0,R,1,10,4,18,-1,N,NJ
37048,4/12/13,B,0.9403,965,N,10,22,E,0,3,7,T,56743,N,-1,ZA,0,2,N,0,O,1,9,2,4,-1,N,CA
37050,6/3/13,B,0.9403,965,N,5,22,E,1,3,14,T,28391,N,4,ZA,0,2,N,0,O,1,1,2,11,-1,N,CA
37052,27/11/13,B,0.9403,965,N,7,22,D,0,5,7,T,59802,N,-1,ZA,0,2,N,0,O,0,23,1,15,-1,N,CA
37053,17/4/15,F,1.0101,548,N,9,22,E,1,5,11,V,47936,N,7,XD,0,,N,0,R,1,15,4,18,-1,N,NJ
37056,9/4/15,C,0.8746,"1,487",Y,15,22,A,0,2,20,Q,17870,N,13,XR,0,,N,0,J,1,22,9,24,-1,N,IL
37058,21/6/13,B,0.9403,965,N,13,22,D,0,5,17,V,12900,N,-1,ZA,0,2,N,0,O,1,23,2,12,-1,N,CA
37059,19/12/14,F,1.0005,548,N,19,22,J,0,3,20,V,51347,N,-1,XX,0,,N,0,O,1,25,4,22,-1,N,NJ
37063,3/2/13,E,0.9368,"1,480",N,6,22,A,1,5,23,M,42980,N,20,XR,0,,N,0,N,1,5,9,25,-1,N,IL
37071,22/7/13,F,0.9919,564,N,8,22,G,1,3,16,K,36855,N,7,YF,0,,N,0,R,1,8,4,16,-1,N,NJ
